timestamp,question,matched,best_score,category
2026-05-17T18:08:52,腹減った,0,0.013017584168180892,アカウント管理
2026-05-17T18:12:50,お腹が痛い,1,0.9633390820139771,その他
2026-05-17T18:19:30,腹減った 私のお腹が減りました。朝、昼食べていない,0,0.013626815417682396,
2026-05-17T18:21:55,パソコンがアカウントロックされました。,1,0.9200000000000002,アカウント管理
2026-05-17T18:22:54,パスワードを忘れました,1,0.99,アカウント管理
2026-05-17T09:35:23,お腹減った VPNに接続できません,1,0.96,ネットワーク
2026-05-17T11:56:36,パソコンが固まった,1,0.9078969909834408,PC本体
2026-05-17T23:19:59,メールアドレスを新規に作成してほしい場合は、申請書のどれに該当しますか？,1,0.9037709704499599,申請
2026-05-17T23:30:55,顧客の削除を行うため、フォルダの削除依頼の申請を出したいのですが、どの申請書ですか？,1,0.9048105305447899,申請書・顧客指定
2026-05-17T23:40:46,顧客フォルダを削除する際の申請書はどれですか？,1,0.9059001516545372,申請書・顧客指定
2026-05-17T23:45:42,フォルダを削除する際の申請書はどれですか？,1,0.9038019898207126,1.この規程において「規程類」とは、その形式、名称、公布、適
2026-05-17T23:50:34,フォルダを削除する際の申請書はどれですか？,1,0.9038019898207126,1.この規程において「規程類」とは、その形式、名称、公布、適
