timestamp,question,matched,best_score,category
2026-04-29T15:30:34,お腹が痛い,1,0.9641091869054792,その他
2026-04-29T15:39:36,お腹が痛い,1,0.9641091869054792,その他
2026-04-29T15:52:52,アプリをインストールする際の申請書はどれですか？,1,0.8590129017829895,doc_rag:xlsx
2026-04-29T15:58:32,アプリインストール依頼,1,1.1054897550627254,アカウント・権限
2026-04-29T16:09:55,アプリをインストール,1,0.8360390067100525,doc_rag:xlsx
2026-04-29T16:10:29,"アプリ
補足情報:
インストール",1,0.848368763923645,doc_rag:xlsx
2026-04-29T16:24:19,アプリ,1,0.8708310070338281,アカウント・権限
2026-04-29T16:45:38,アプリ インストール,1,0.73,アカウント・権限
2026-04-29T16:46:03,アプリ申請依頼,1,0.6000000000000001,アカウント・権限
2026-04-29T21:40:34,アプリ インストール,1,0.73,アカウント・権限
