timestamp,question,matched,best_score,category
2026-04-07T15:54:17,パスワードを忘れました,1,0.99,アカウント
2026-04-07T15:54:41,腹減った,0,0.05631962070751619,
2026-04-07T16:06:53,アカウントがロックされました,1,0.99,アカウント
2026-04-07T16:17:30,アカウントがロックされました,1,0.99,アカウント
2026-04-07T16:17:40,VPNに接続できません,1,0.46442878967251333,ネットワーク
2026-04-07T16:17:59,エクセルが重い,0,0.05777259532225636,
2026-04-07T16:18:48,エクセルです。,0,0.0,
2026-04-07T16:18:57,パソコンが重い,1,1.0730621570396064,PC
2026-04-07T16:20:35,アカウントがロックされました,1,0.99,アカウント
2026-04-07T16:20:44,アカウントがロックされました,1,0.99,アカウント
2026-04-07T16:21:11,パスワードを忘れました,1,0.99,アカウント
2026-04-07T16:41:09,アカウントがロックされました,1,0.99,アカウント
2026-04-07T16:41:13,VPNに接続できません,1,0.46442878967251333,ネットワーク
2026-04-07T16:42:19,VPNに接続できません,1,0.46442878967251333,ネットワーク
2026-04-07T16:53:06,パスワードを忘れました,1,0.99,アカウント
2026-04-07T17:01:40,アカウントがロックされました,1,0.99,アカウント
2026-04-07T17:01:44,VPNに接続できません,1,0.46442878967251333,ネットワーク
2026-04-07T17:01:47,パスワードを忘れました,1,0.99,アカウント
2026-04-07T17:04:34,アカウントがロックされました,1,0.99,アカウント
2026-04-07T17:09:02,パスワードを忘れました,1,0.99,アカウント
2026-04-07T18:21:20,アカウントがロックされました,1,0.99,アカウント
2026-04-07T18:22:10,パスワードを忘れました,1,0.99,アカウント
2026-04-07T18:26:08,VPNに接続できません,1,0.99,ネットワーク
2026-04-07T18:26:11,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T18:26:25,PCが重い,1,0.8536978826949514,PC本体
2026-04-07T18:31:49,VPNに接続できません,1,0.99,ネットワーク
2026-04-07T18:42:25,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T18:43:04,VPNつながりにくい,1,0.5317322555171993,ネットワーク
2026-04-07T19:12:52,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T19:12:56,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T19:13:48,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T19:14:12,VPNに接続できません,1,0.99,ネットワーク
2026-04-07T19:14:27,VPNに接続できません,1,0.99,ネットワーク
2026-04-07T19:26:41,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T19:26:43,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T22:46:59,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T22:47:17,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T22:47:20,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T22:47:25,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T22:47:29,VPNに接続できません,1,0.99,ネットワーク
2026-04-07T23:16:13,アカウントがロックされました,1,0.99,アカウント管理
2026-04-07T23:16:19,パスワードを忘れました,1,0.99,アカウント管理
2026-04-07T23:17:02,アカウントがロックされました,1,0.99,アカウント管理
