timestamp,question,matched,best_score,category
2026-03-08T06:45:24,ノートPCの電源が入りません,1,0.4262220757551603,PC本体
2026-03-08T06:45:37,ノートパソコンの電源が入りません,1,0.4262220757551603,PC本体
2026-03-08T06:46:45,VPNにつながりません,0,0.09925452528538126,
2026-03-08T07:09:58,VPNがつながりません,1,0.46037642260827527,ネットワーク
2026-03-08T07:10:13,VPNが繋がらない,1,0.46037642260827527,ネットワーク
2026-03-08T07:10:34,VPNにログインできない,1,0.4270401490410261,業務システム
2026-03-08T07:10:53,PCが重い,1,0.2734526350134755,申請・購買
2026-03-08T07:11:22,PCが固まった,1,0.2722561561042157,リモートワーク
2026-03-08T07:14:28,申請書のパターンについて教えてください。,0,0.13022797606308648,
2026-03-08T07:18:14,PCがロックされてしまいまいした。,1,0.41727887924912505,PC本体
2026-03-08T07:19:04,パソコンが立ち上がらない,1,0.42493691863834526,リモートワーク
2026-03-08T07:19:31,ファイルサーバーに接続できない,1,0.6920799870057259,リモートワーク
2026-03-08T07:20:10,マウスが動かなくなりました。どうしたら良いですか？,0,0.0737656851686962,
2026-03-08T09:12:44,ネットにつながりにくい,0,0.09255405504018056,
2026-03-08T09:13:06,パソコンが重い,0,0.2734526350134755,申請・購買
2026-03-08T09:16:04,パソコンが重い,0,0.2734526350134755,申請・購買
