timestamp,question,matched,best_score,category
2026-05-07T13:07:35,エクセルが起動しない,0,0.06435135388849644,PC本体
2026-05-07T13:12:42,Excelが開けなくなった,1,0.9425650537024405,Officeアプリ
2026-05-07T13:13:21,エクセルが起動しない,0,0.06435135388849644,PC本体
2026-05-07T13:14:08,Excelのセーフモード起動ってどうやるの？,1,0.9761865504132953,Officeアプリ
2026-05-07T13:14:51,そのやり方が分からない,0,0.020175940074384256,
2026-05-07T22:16:38,Excelが開けなくなった,1,0.9425650537024405,Officeアプリ
2026-05-07T22:17:36,Excelのセーフモード起動ってどうやるの？,1,0.9761865504132953,Officeアプリ
2026-05-07T22:18:50,Excelのセーフモード起動ってどうやるの？,1,0.9761865504132953,Officeアプリ
2026-05-07T22:31:26,Excelのセーフモード起動ってどうやるの？,1,0.9761865504132953,Officeアプリ
2026-05-07T22:32:03,Excelのセーフモード起動ってどうやるの？,1,0.9761865504132953,Officeアプリ
